danceability,key,mode,time_signature,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,popularity,genre
0.52,9,1,4,0.39,-14.313,0.049,0.0717,0.0113,0.104,0.212,111.562,191186,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.17857142857142858,5,Songwriter
0.651,9,1,4,0.493,-11.095,0.0342,0.474,0.0365,0.361,0.742,101.568,182333,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.25,0.07142857142857142,5,Songwriter
0.689,2,1,4,0.703,-8.698,0.0327,0.499,0.242,0.0956,0.883,98.059,227533,0,0.2,0.1,0,0.1,0,0,0.1,0.2,0.3,4,Songwriter
0.377,2,1,4,0.188,-16.729,0.031,0.825,0.571,0.0881,0.114,143.491,208933,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0.18181818181818182,0.09090909090909091,4,Songwriter
0.476,4,1,4,0.33,-10.664,0.0312,0.443,1.43e-4,0.202,0.346,75.3,210080,0,0.11764705882352941,0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0,0.35294117647058826,5,Songwriter
0.679,2,1,1,0.552,-9.575,0.0355,0.717,0.0412,0.0897,0.427,92.331,113800,0.0625,0.125,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.125,0.1875,5,Songwriter
0.615,4,1,4,0.594,-9.817,0.0426,0.766,0.599,0.146,0.808,96.504,113917,0,0,0,0,0.3333333333333333,0,0,0.16666666666666666,0,0.5,0,Songwriter
0.555,2,1,3,0.201,-16.04,0.0341,0.566,0.293,0.797,0.318,84.45,191453,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.3333333333333333,5,Songwriter
0.538,2,1,4,0.808,-9.472,0.137,0.176,0.0683,0.967,0.612,141.092,146880,0.1111111111111111,0,0.2222222222222222,0.1111111111111111,0,0.1111111111111111,0,0.1111111111111111,0.2222222222222222,0.1111111111111111,10,Songwriter
0.538,2,1,4,0.429,-9.976,0.0264,0.432,1.76e-4,0.211,0.471,102.046,212786,0.09375,0.0625,0.09375,0.125,0.03125,0.15625,0.09375,0.0625,0.1875,0.09375,7,Songwriter
0.647,7,1,5,0.49,-10.92,0.0451,0.719,3.82e-6,0.982,0.764,106.564,168920,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.05357142857142857,0.10714285714285714,0.19642857142857142,0.17857142857142858,10,Songwriter
0.401,2,1,3,0.533,-9.02,0.0545,0.715,0.00112,0.141,0.456,142.437,391200,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.12244897959183673,0.12244897959183673,0.14285714285714285,7,Songwriter
0.519,0,1,4,0.608,-6.803,0.0402,0.098,0.00671,0.326,0.639,108.86,331600,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,8,Songwriter
0.27,4,1,3,0.566,-6.92,0.0315,0.0101,0.109,0.107,0.441,125.203,210386,0.1111111111111111,0,0.05555555555555555,0,0.1111111111111111,0.1111111111111111,0,0.16666666666666666,0.3333333333333333,0.1111111111111111,9,Songwriter
0.37,4,1,4,0.434,-8.58,0.0313,0.118,0.639,0.105,0.264,115.418,382720,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.25,0.07142857142857142,16,Songwriter
0.241,9,0,3,0.582,-7.792,0.033,0.187,0.396,0.277,0.3,168.784,292773,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.1111111111111111,0,0.15555555555555556,0.17777777777777778,0.24444444444444444,14,Songwriter
0.226,9,1,4,0.928,-6.638,0.121,0.00248,0.51,0.38,0.823,182.216,258893,0.11764705882352941,0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,0.058823529411764705,0.23529411764705882,0.17647058823529413,8,Songwriter
0.457,9,1,3,0.531,-7.888,0.0312,0.107,0.0502,0.352,0.507,93.44,182653,0.058823529411764705,0.11764705882352941,0.058823529411764705,0,0.23529411764705882,0,0,0.11764705882352941,0.11764705882352941,0.29411764705882354,6,Songwriter
0.287,4,0,3,0.491,-8.587,0.0357,0.181,0.304,0.109,0.407,88.754,289320,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.16666666666666666,0.09523809523809523,0.19047619047619047,13,Songwriter
0.7,7,1,4,0.329,-11.578,0.0311,0.426,0.00304,0.104,0.386,108.07,200893,0,0,0,0,0,0.5,0,0,0.5,0,7,Songwriter
0.629,9,1,4,0.561,-8.575,0.0861,0.442,0.00115,0.228,0.75,184.002,146973,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,7,Songwriter
0.668,2,1,4,0.383,-9.675,0.0329,0.571,5.82e-4,0.128,0.343,121.825,174733,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0.09090909090909091,0.18181818181818182,0.18181818181818182,6,Songwriter
0.684,10,1,4,0.662,-7.906,0.0614,0.222,0.00212,0.107,0.851,113.078,187066,0.05,0.05,0.05,0.05,0.15,0.1,0.1,0.1,0.15,0.2,5,Songwriter
0.589,0,1,3,0.36,-9.962,0.0266,0.389,0.0193,0.111,0.322,84.984,169066,0.15,0.1,0.05,0.125,0.05,0.1,0.025,0.1,0.175,0.125,6,Songwriter
0.557,3,1,4,0.386,-8.943,0.0253,0.761,1.15e-6,0.136,0.513,102.377,172733,0.03125,0.1875,0.0625,0.0625,0.09375,0.125,0.03125,0.0625,0.15625,0.1875,35,Songwriter
0.535,9,1,4,0.242,-12.793,0.0391,0.928,0.346,0.111,0.318,79.407,177173,0,0.1,0,0,0.3,0,0.1,0.1,0.1,0.3,4,Songwriter
0.51,2,1,4,0.574,-10.951,0.0361,0.437,1.53e-6,0.0822,0.433,135.997,258133,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.11538461538461539,3,Songwriter
0.715,2,1,4,0.755,-4.677,0.0318,0.0118,2.21e-5,0.123,0.961,132.297,168440,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.13636363636363635,18,Songwriter
0.759,8,1,4,0.621,-7.721,0.0795,0.0988,0.00518,0.0635,0.842,137.956,202640,0,0.2857142857142857,0,0,0.14285714285714285,0.14285714285714285,0,0,0.2857142857142857,0.14285714285714285,17,Songwriter
0.781,0,1,4,0.661,-6.897,0.16,0.238,9.52e-4,0.114,0.951,147.706,155093,0.07317073170731707,0.12195121951219512,0.04878048780487805,0.04878048780487805,0.12195121951219512,0.0975609756097561,0.07317073170731707,0.0975609756097561,0.12195121951219512,0.1951219512195122,25,Songwriter
0.716,0,1,4,0.677,-6.264,0.0396,0.0723,0.0114,0.0962,0.954,94.531,194760,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.12903225806451613,16,Songwriter
0.541,9,1,1,0.506,-8.949,0.0339,0.626,0.055,0.128,0.21,87.9,231840,0,0.16666666666666666,0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0,0.25,0,Songwriter
0.537,11,0,4,0.603,-7.517,0.0397,0.877,0.00291,0.83,0.639,112.469,124280,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,4,Songwriter
0.339,7,1,3,0.368,-9.699,0.0276,0.596,0.0102,0.196,0.217,91.07,261399,0,0.1111111111111111,0,0.05555555555555555,0.2222222222222222,0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.3888888888888889,10,Songwriter
0.643,1,0,4,0.503,-9.098,0.0278,0.567,2.94e-5,0.0433,0.512,141.942,208133,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.10810810810810811,0.1891891891891892,0.1891891891891892,17,Songwriter
0.599,7,1,3,0.446,-8.338,0.025,0.44,2.8e-4,0.109,0.279,102.965,268306,0.13043478260869565,0,0.043478260869565216,0.2608695652173913,0,0.21739130434782608,0,0,0.34782608695652173,0,12,Songwriter
0.61,9,1,4,0.82,-7.053,0.0398,0.115,1.41e-6,0.215,0.779,92.077,183466,0,0.16666666666666666,0,0.08333333333333333,0.25,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,12,Songwriter
0.537,6,0,4,0.358,-10.79,0.0301,0.685,3.95e-5,0.078,0.214,138.049,259266,0.05263157894736842,0.10526315789473684,0.07894736842105263,0,0.10526315789473684,0.02631578947368421,0.07894736842105263,0.13157894736842105,0.23684210526315788,0.18421052631578946,9,Songwriter
0.415,2,1,3,0.97,-5.365,0.271,0.0145,8.78e-4,0.569,0.305,140.697,211760,0.06666666666666667,0.17777777777777778,0.08888888888888889,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.2,7,Songwriter
0.605,5,1,4,0.576,-9.936,0.038,0.689,0.00247,0.146,0.728,91.168,279360,0.06666666666666667,0.1,0.03333333333333333,0,0.16666666666666666,0.03333333333333333,0.1,0.16666666666666666,0.03333333333333333,0.3,22,Songwriter
0.564,4,1,3,0.19,-14.989,0.0447,0.928,0.00224,0.213,0.29,135.456,147186,0,0.25,0,0,0.25,0,0,0,0.125,0.375,18,Songwriter
0.543,4,1,4,0.466,-11.234,0.0376,0.823,4.31e-4,0.349,0.555,151.56,167360,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.14814814814814814,18,Songwriter
0.515,2,1,3,0.285,-14.893,0.0291,0.879,0.015,0.127,0.281,86.082,228573,0.05,0.2,0,0.05,0.15,0.1,0.05,0.15,0.1,0.15,19,Songwriter
0.64,2,1,4,0.692,-11.087,0.0352,0.227,1.35e-4,0.203,0.757,99.472,184520,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.08163265306122448,0.22448979591836735,0.08163265306122448,0.20408163265306123,16,Songwriter
0.536,0,1,4,0.294,-13.723,0.0288,0.385,3.25e-5,0.0895,0.184,79.706,214920,0.1,0.1,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.03333333333333333,0.03333333333333333,0.2,0.1,14,Songwriter
0.44,2,1,4,0.2,-17.452,0.0307,0.904,0.00263,0.147,0.0792,72.599,208840,0.04,0.12,0.04,0.04,0.16,0.12,0.08,0.12,0.12,0.16,16,Songwriter
0.554,0,1,4,0.327,-13.147,0.0311,0.638,0.0898,0.29,0.656,107.75,165466,0,0.14285714285714285,0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,3,Songwriter
0.541,3,1,4,0.396,-9.43,0.0396,0.711,1.55e-4,0.206,0.737,91.848,156973,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.2413793103448276,4,Songwriter
0.7,10,1,3,0.148,-15.058,0.0469,0.804,1.5e-4,0.117,0.516,86.156,140266,0,0.1,0,0.05,0.2,0.05,0.1,0.2,0.05,0.25,2,Songwriter
0.378,0,1,3,0.208,-13.525,0.0328,0.862,0.0315,0.341,0.412,136.975,150440,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.10714285714285714,2,Songwriter
0.605,9,1,4,0.31,-12.082,0.0305,0.221,2.88e-4,0.176,0.509,102.228,137600,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0,0.07692307692307693,0.2692307692307692,0.07692307692307693,2,Songwriter
0.887,7,1,4,0.527,-10.302,0.0771,0.144,8.91e-5,0.0645,0.969,125.351,138440,0.08333333333333333,0,0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,1,Songwriter
0.55,4,1,4,0.597,-7.183,0.0336,0.00865,1.59e-5,0.205,0.372,136.573,286666,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.16666666666666666,0.047619047619047616,0.07142857142857142,0.14285714285714285,0.09523809523809523,0.2619047619047619,17,Songwriter
0.382,9,0,4,0.32,-11.929,0.0293,0.804,0.333,0.114,0.17,128.387,247306,0,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.25,11,Songwriter
0.474,2,1,4,0.44,-10.375,0.0333,0.275,0.0984,0.329,0.107,94.893,245706,0.08,0.08,0,0.08,0.12,0.16,0.08,0.08,0.16,0.16,16,Songwriter
0.558,4,1,4,0.704,-7.071,0.0376,0.143,1.57e-4,0.251,0.474,130.831,245400,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.1111111111111111,0,0.18518518518518517,0.037037037037037035,0,0.25925925925925924,0.037037037037037035,17,Songwriter
0.527,7,1,4,0.439,-10.571,0.027,0.196,0.0225,0.0912,0.214,88.201,292866,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.15789473684210525,11,Songwriter
0.414,0,1,4,0.341,-10.03,0.0269,0.691,0.0973,0.181,0.118,135.903,354133,0,0.21428571428571427,0,0.14285714285714285,0.07142857142857142,0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,16,Songwriter
0.771,3,1,3,0.249,-13.673,0.0523,0.708,0.0024,0.224,0.262,113.21,160973,0,0.14285714285714285,0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,5,Songwriter
0.709,9,1,4,0.275,-12.512,0.0467,0.762,2.08e-4,0.207,0.552,119.669,152266,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.16666666666666666,0,0.08333333333333333,0.16666666666666666,0,0.3333333333333333,0,Songwriter
0.424,7,1,4,0.151,-17.736,0.0328,0.906,0.0698,0.175,0.173,76.132,227306,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.07407407407407407,0,0.07407407407407407,0.1111111111111111,0.18518518518518517,0,Songwriter
0.375,10,1,3,0.24,-14.225,0.0276,0.758,0.00574,0.0825,0.123,150.259,189933,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,Songwriter
0.449,2,0,4,0.158,-16.474,0.0365,0.794,0.0398,0.11,0.112,126.489,202906,0,0.25,0,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0,0.25,0,Songwriter
0.705,5,0,4,0.437,-11.078,0.0416,0.479,3.15e-4,0.0582,0.667,136.1,167333,0.058823529411764705,0.08823529411764706,0.08823529411764706,0,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.08823529411764706,0.23529411764705882,0,Songwriter
0.665,7,1,4,0.471,-8.985,0.0434,0.68,3.05e-6,0.252,0.711,121.756,181440,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0,0.21052631578947367,0.05263157894736842,0,0.3157894736842105,0.10526315789473684,0,Songwriter
0.6,5,1,4,0.523,-11.187,0.0364,0.427,8.08e-6,0.155,0.85,110.802,123093,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.2692307692307692,0,Songwriter
0.246,0,1,4,0.238,-12.877,0.0288,0.737,0.722,0.148,0.161,78.669,236733,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.09090909090909091,0,0.045454545454545456,0.13636363636363635,0.18181818181818182,0,Songwriter
0.317,0,1,4,0.217,-12.483,0.028,0.956,0.00579,0.153,0.17,82.959,124133,0,0.16666666666666666,0,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.16666666666666666,0.125,0,0.25,0,Songwriter
0.158,0,1,4,0.249,-12.646,0.0352,0.87,0.162,0.158,0.0886,73.56,239240,0,0,0,0.125,0.125,0.125,0,0,0.375,0.25,0,Songwriter
0.511,0,1,3,0.246,-12.438,0.0322,0.844,4.68e-4,0.155,0.205,111.962,242840,0.02857142857142857,0.17142857142857143,0,0,0.22857142857142856,0.02857142857142857,0.08571428571428572,0.2,0.02857142857142857,0.22857142857142856,0,Songwriter
0.41,10,1,4,0.131,-13.366,0.0341,0.745,0.0182,0.0884,0.236,140.329,214893,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0,0.17647058823529413,0.058823529411764705,0.17647058823529413,0,Songwriter
0.498,10,1,4,0.18,-13.945,0.028,0.816,8.07e-5,0.104,0.191,138.5,275400,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.13513513513513514,0,Songwriter
0.555,10,1,4,0.086,-13.704,0.0451,0.936,0.00136,0.1,0.192,130.773,152960,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.18518518518518517,0,Songwriter
0.44,9,1,4,0.229,-11.698,0.037,0.91,0.0992,0.124,0.51,89.923,156920,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,21,Songwriter
0.659,4,1,4,0.336,-9.1,0.0388,0.928,6.13e-4,0.103,0.904,108.896,97560,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,18,Songwriter
0.599,9,1,4,0.335,-11.863,0.0566,0.931,1.54e-5,0.105,0.469,126.388,199720,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.16666666666666666,0.2222222222222222,32,Songwriter
0.61,9,1,3,0.231,-11.203,0.0354,0.928,9.32e-4,0.109,0.346,128.044,196386,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.1,0.03333333333333333,0.1,0.16666666666666666,0.2,20,Songwriter
0.559,9,1,3,0.303,-10.062,0.0614,0.951,0.00585,0.111,0.504,112.962,115893,0,0.42857142857142855,0,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0.14285714285714285,16,Songwriter
0.583,7,1,3,0.195,-10.991,0.0429,0.848,0.389,0.357,0.177,142.783,440786,0.1,0,0.2,0.1,0.1,0.1,0,0,0.2,0.2,16,Songwriter
0.415,9,1,4,0.508,-9.064,0.0473,0.733,0.152,0.115,0.251,68.444,322066,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.20833333333333334,0,0.125,0.20833333333333334,0.16666666666666666,13,Songwriter
0.717,11,0,4,0.866,-5.469,0.0398,0.293,0.0915,0.0416,0.639,103.683,265840,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0,0.16666666666666666,0.1111111111111111,17,Songwriter
0.444,1,1,4,0.535,-7.549,0.0489,0.584,0.0535,0.261,0.196,70.392,252266,0,0.13793103448275862,0,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.1724137931034483,11,Songwriter
0.557,3,1,4,0.338,-11.66,0.0295,0.663,0.00214,0.115,0.269,82.787,266360,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.2608695652173913,0,0,0.21739130434782608,0.08695652173913043,10,Songwriter
0.488,3,1,3,0.666,-6.567,0.0311,0.00606,0.539,0.106,0.441,101.697,526440,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.2,15,Songwriter
0.609,11,1,4,0.815,-10.388,0.0486,0.0864,1.37e-6,0.22,0.887,90.312,153533,0.06896551724137931,0.034482758620689655,0,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.1724137931034483,0.13793103448275862,22,Songwriter
0.686,1,0,4,0.574,-12.76,0.108,0.0946,0.0244,0.107,0.377,89.594,209840,0.125,0.0625,0.09375,0.09375,0.0625,0.1875,0.03125,0.03125,0.21875,0.09375,20,Songwriter
0.406,0,1,1,0.0575,-19.338,0.0513,0.981,2.16e-4,0.116,0.188,79.227,195466,0,0.08333333333333333,0,0,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,19,Songwriter
